FIPS,State,County,DIRSALES_FARMS07,DIRSALES_FARMS12,PCH_DIRSALES_FARMS_07_12,PCT_LOCLFARM07,PCT_LOCLFARM12,PCT_LOCLSALE07,PCT_LOCLSALE12,DIRSALES07,DIRSALES12,PCH_DIRSALES_07_12,PC_DIRSALES07,PC_DIRSALES12,PCH_PC_DIRSALES_07_12,FMRKT13,FMRKT18,PCH_FMRKT_13_18,FMRKTPTH13,FMRKTPTH18,PCH_FMRKTPTH_13_18,FMRKT_SNAP18,PCT_FMRKT_SNAP18,FMRKT_WIC18,PCT_FMRKT_WIC18,FMRKT_WICCASH18,PCT_FMRKT_WICCASH18,FMRKT_SFMNP18,PCT_FMRKT_SFMNP18,FMRKT_CREDIT18,PCT_FMRKT_CREDIT18,FMRKT_FRVEG18,PCT_FMRKT_FRVEG18,FMRKT_ANMLPROD18,PCT_FMRKT_ANMLPROD18,FMRKT_BAKED18,PCT_FMRKT_BAKED18,FMRKT_OTHERFOOD18,PCT_FMRKT_OTHERFOOD18,VEG_FARMS07,VEG_FARMS12,PCH_VEG_FARMS_07_12,VEG_ACRES07,VEG_ACRES12,PCH_VEG_ACRES_07_12,VEG_ACRESPTH07,VEG_ACRESPTH12,PCH_VEG_ACRESPTH_07_12,FRESHVEG_FARMS07,FRESHVEG_FARMS12,PCH_FRESHVEG_FARMS_07_12,FRESHVEG_ACRES07,FRESHVEG_ACRES12,PCH_FRESHVEG_ACRES_07_12,FRESHVEG_ACRESPTH07,FRESHVEG_ACRESPTH12,PCH_FRESHVEG_ACRESPTH_07_12,ORCHARD_FARMS07,ORCHARD_FARMS12,PCH_ORCHARD_FARMS_07_12,ORCHARD_ACRES07,ORCHARD_ACRES12,PCH_ORCHARD_ACRES_07_12,ORCHARD_ACRESPTH07,ORCHARD_ACRESPTH12,PCH_ORCHARD_ACRESPTH_07_12,BERRY_FARMS07,BERRY_FARMS12,PCH_BERRY_FARMS_07_12,BERRY_ACRES07,BERRY_ACRES12,PCH_BERRY_ACRES_07_12,BERRY_ACRESPTH07,BERRY_ACRESPTH12,PCH_BERRY_ACRESPTH_07_12,SLHOUSE07,SLHOUSE12,PCH_SLHOUSE_07_12,GHVEG_FARMS07,GHVEG_FARMS12,PCH_GHVEG_FARMS_07_12,GHVEG_SQFT07,GHVEG_SQFT12,PCH_GHVEG_SQFT_07_12,GHVEG_SQFTPTH07,GHVEG_SQFTPTH12,PCH_GHVEG_SQFTPTH_07_12,FOODHUB18,CSA07,CSA12,PCH_CSA_07_12,AGRITRSM_OPS07,AGRITRSM_OPS12,PCH_AGRITRSM_OPS_07_12,AGRITRSM_RCT07,AGRITRSM_RCT12,PCH_AGRITRSM_RCT_07_12,FARM_TO_SCHOOL13,FARM_TO_SCHOOL15
46099,SD,Minnehaha,42,37,-11.9047619,3.51758794,3.19792567,0.1628647382,0.07770669055,310,210,-32.25806452,1.895131956,1.197024539,-36.83687645,4,5,25,0.02247418277,0.0259233918,15.34742832,1,20,0,0,0,0,0,0,4,80,4,80,2,40,4,80,4,80,11,14,27.27272727,75,54,38.88888889,0.4584996668,0.4275087639,-6.759198564,11,13,18.18181818,75,,,0.4584996668,,,20,13,-35,94,50,-46.80851064,0.5746529158,0.2850058426,-50.40382902,3,3,0,3,3,0,0.01833998667,0.01710035056,-6.759198564,0,0,0,0,2,,0,,,0,,,,4,2,-50,7,4,-42.85714286,26000,45000,73.07692308,1,1
46101,SD,Moody,11,12,9.090909091,1.978417266,2.339181287,0.005692095577,0.02977145755,9,64,611.1111111,1.369863014,9.919404836,624.116553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,200,,8,,,,,1,3,200,,,,,,,0,3,,0,2,,0,0.3099814011,,0,4,,0,,,0,,,1,1,0,0,1,,0,,,0,,,,4,2,-50,1,11,1000,,33000,,1,1
46103,SD,Pennington,29,31,6.896551724,4.427480916,5.175292154,0.546058032,0.1931676452,306,127,-58.49673203,3.190990145,1.214358111,-61.94415978,4,4,0,0.03776755929,0.03580091149,-5.207241058,2,50,0,0,0,0,0,0,2,50,2,50,2,50,2,50,2,50,7,11,57.14285714,7,13,-46.15384615,0.0729965066,0.06693312425,-8.306400719,7,11,57.14285714,7,12,71.42857143,0.0729965066,0.1147424987,57.18902734,5,11,120,5,28,460,0.05214036185,0.267732497,413.484156,0,2,,0,,,0,,,2,2,0,6,1,-83.33333333,9780,,,101.9865478,,,1,1,3,200,15,12,-20,123000,188000,52.84552846,0,1
46105,SD,Perkins,5,2,-60,1.157407407,0.4576659039,0.2605698916,,155,,,52.3118461,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,0,0,,0,0,,,3,0,-100,7,15,114.2857143,57000,,,1,0
46107,SD,Potter,0,1,,0,0.4048582996,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,,0,,,0,,,0,0,,0,0,,0,0,,0,0,0,0,0,,0,0,,0,0,,,3,0,-100,1,2,100,,,,0,0
46109,SD,Roberts,15,11,-26.66666667,1.691093574,1.255707763,0.01329914959,0.01353659459,18,34,88.88888889,1.802523533,3.285024155,82.24584004,0,1,,0,0.09572125971,,0,0,0,0,0,0,0,0,1,100,1,100,1,100,1,100,1,100,8,3,-62.5,8,3,166.6666667,0.8011215702,0.7729468599,-3.516908213,8,1,-87.5,8,,,0.8011215702,,,7,2,-71.42857143,30,,,3.004205888,,,3,0,-100,,0,,,0,,1,1,0,0,2,,0,,,0,,,,2,0,-100,8,14,75,20000,177000,785,0,0
46111,SD,Sanborn,12,7,-41.66666667,3.389830508,1.741293532,0.04246150943,0.04715749762,27,56,107.4074074,11.27348643,24.09638554,113.7438643,1,0,,0.4301075339,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,-46.66666667,366,135,171.1111111,152.8183716,157.4870912,3.055077453,15,8,-46.66666667,366,135,-63.1147541,152.8183716,58.08950086,-61.98788127,2,2,0,,,,,,,0,0,,0,0,,0,0,,0,0,0,0,0,,0,0,,0,0,,,0,0,,21,20,-4.761904762,434000,391000,-9.907834101,1,1
46113,SD,Shannon,0,0,,,,,,0,0,,0,,,1,1,0,,,,1,100,0,0,0,0,1,100,1,100,1,100,0,0,1,100,1,100,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,0,0,0,,0,0,,0,,,,0,0,,0,0,,0,0,,0,0
46115,SD,Spink,16,4,-75,2.564102564,0.5925925926,0.03098555898,0.003127862553,71,14,-80.28169014,10.81987199,2.103997595,-80.55432082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,50,,6,,,,,2,3,50,,,,,,,0,1,,0,,,0,,,0,1,,0,,,0,,,1,1,0,0,0,,0,0,,0,0,,,6,0,-100,15,13,-13.33333333,227000,362000,59.47136564,1,1
46117,SD,Stanley,2,2,0,1.212121212,1.092896175,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,0,0,,0,0,,,0,0,,3,6,100,,12000,,0,0
46119,SD,Sully,1,0,-100,0.5128205128,0,,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-100,,0,,,,,1,0,-100,,0,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,,0,0,,0,0,,0,0,,,2,0,-100,15,3,-80,,9000,,1,0
46121,SD,Todd,1,0,-100,0.3875968992,0,,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,0,0,,0,0,,,1,0,-100,3,3,0,,,,0,0
46123,SD,Tripp,20,11,-45,3.205128205,1.748807631,0.7565281649,0.05457919441,1034,125,-87.91102515,178.2758621,22.79773846,-87.21210028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-100,1,0,,0.1724137931,0.1823819077,5.781506475,3,0,-100,1,0,-100,0.1724137931,0,-100,0,1,,0,,,0,,,2,0,-100,,0,,,0,,1,1,0,0,0,,0,0,,0,0,,,0,1,,34,34,0,975000,1425000,46.15384615,,0
46125,SD,Turner,24,29,20.83333333,3.324099723,3.652392947,0.02421558792,0.03403208897,42,62,47.61904762,4.995836803,7.445658701,49.03726832,1,0,,0.1204093918,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,300,,25,,,,,2,7,250,,,,,,,7,3,-57.14285714,11,,,1.308433448,,,0,4,,0,8,,0,0.9607301549,,0,0,0,0,0,,0,0,,0,0,,,2,1,-50,2,2,0,,,,1,1
46127,SD,Union,7,5,-28.57142857,1.343570058,0.9487666034,0.01326001326,0.006942515968,17,11,-35.29411765,1.243417203,0.7403917345,-40.45508356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,,0,5,-100,0,0,,0,7,,0,5,,0,0.3365416975,,2,6,200,,,,,,,0,1,,0,,,0,,,0,0,0,0,0,,0,0,,0,0,,,4,1,-75,0,1,,0,,,0,0
46129,SD,Walworth,11,7,-36.36363636,3.94265233,2.734375,0.0695817769,0.01866969908,38,22,-42.10526316,7.064510132,4.029304029,-42.96414112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,,0,0,,0,0,,0,0,,1,1,0,,,,,,,1,0,-100,,0,,,0,,0,0,0,0,0,,0,0,,0,0,,,0,0,,10,18,80,189000,78000,-58.73015873,1,1
46135,SD,Yankton,28,9,-67.85714286,4.255319149,1.300578035,0.1084221343,0.009367601724,134,11,-91.79104478,6.073241479,0.4868333702,-91.98396158,1,1,0,0.04416961223,0.04372731596,-1.001358747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-100,,0,,,,,1,0,-100,,0,,,0,,5,1,-80,61,,,2.764684554,,,3,0,-100,9,0,-100,0.4079042785,0,-100,2,2,0,0,0,,0,0,,0,0,,1,1,0,-100,5,1,-80,34000,,,1,1
46137,SD,Ziebach,0,2,,0,0.8333333333,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,0,0,,0,0,,,1,0,-100,5,3,-40,,,,0,0
47001,TN,Anderson,39,42,7.692307692,7.249070632,9.523809524,1.762711864,3.442485306,78,123,57.69230769,1.060070671,1.632295565,53.97988163,1,2,100,0.01328585856,0.02614994347,96.82539368,1,50,0,0,0,0,0,0,2,100,2,100,2,100,2,100,2,100,10,7,-30,23,19,21.05263158,0.3125849416,0.3052259999,-2.354221408,10,7,-30,23,19,-17.39130435,0.3125849416,0.2521432173,-19.33609595,13,8,-38.46153846,23,16,-30.43478261,0.3125849416,0.2123311304,-32.07250185,16,7,-56.25,11,4,-63.63636364,0.149497146,0.0530827826,-64.49244415,0,0,0,0,0,,0,0,,0,0,,,1,2,100,3,0,-100,12000,0,-100,1,1
47003,TN,Bedford,47,41,-12.76595745,3.024453024,2.905740609,0.1268007467,0.1080849399,144,116,-19.44444444,3.296854252,2.559181062,-22.3750622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,-46.15384615,26,21,23.80952381,0.595265351,0.5736095484,-3.638008251,13,7,-46.15384615,26,21,-19.23076923,0.595265351,0.4633000199,-22.16916051,13,10,-23.07692308,38,24,-36.84210526,0.8700032053,0.529485737,-39.13979468,7,2,-71.42857143,7,,,0.1602637483,,,0,0,0,1,1,0,,,,,,,,6,4,-33.33333333,6,2,-66.66666667,,,,1,1
47005,TN,Benton,23,30,30.43478261,4.6,6.479481641,0.5431240495,0.6012950971,25,65,160,1.516070346,3.973348004,162.0820344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,100,9,20,-55,0.5457853244,0.5501558775,0.8007824439,5,10,100,9,20,122.2222222,0.5457853244,1.222568617,124.0017388,4,3,-25,13,,,0.7883565797,,,2,1,-50,,,,,,,0,0,0,0,0,,0,0,,0,0,,,2,1,-50,6,12,100,,26000,,0,0
47007,TN,Bledsoe,30,39,30,5.172413793,6.735751295,4.761216153,1.783540867,1317,762,-42.14123007,101.0899601,59.5964336,-41.04613994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,13,-45.83333333,986,2158,-54.30954588,75.683144,77.11559518,1.892695135,24,12,-50,986,,,75.683144,,,11,2,-81.81818182,133,,,10.20878109,,,9,2,-77.77777778,14,,,1.074608535,,,1,1,0,0,0,,0,0,,0,0,,,2,1,-50,5,7,40,7000,,,1,1
47009,TN,Blount,96,77,-19.79166667,8.318890815,7.857142857,1.70984456,2.024243851,297,344,15.82491582,2.47603168,2.774238294,12.04373178,1,1,0,0.008008649573,0.007613305002,-4.936470032,0,0,0,0,0,0,0,0,1,100,1,100,1,100,1,100,1,100,43,33,-23.25581395,410,222,84.68468468,3.418090871,3.306504944,-3.264568783,43,33,-23.25581395,410,222,-45.85365854,3.418090871,1.790351457,-47.6213031,20,18,-10,37,56,51.35135135,0.3084618591,0.4516201874,46.41038238,21,18,-14.28571429,39,24,-38.46153846,0.3251354731,0.1935515089,-40.47050387,0,0,0,5,3,-40,29380,21240,-27.7059224,244.9353897,171.2930854,-30.06601229,,1,4,300,14,10,-28.57142857,165000,248000,50.3030303,1,1
47011,TN,Bradley,71,66,-7.042253521,7.40354536,8.178438662,0.2559388997,0.2048330222,252,237,-5.952380952,2.615844544,2.341388236,-10.49207259,1,1,0,0.009824533947,0.009369700216,-4.629570484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,117,129,-9.302325581,1.214499253,1.155875205,-4.82701389,15,15,0,117,129,10.25641026,1.214499253,1.274426508,4.934318018,9,10,11.11111111,53,71,33.96226415,0.5501577811,0.7014285432,27.49588705,5,5,0,15,28,86.66666667,0.1557050324,0.2766197072,77.65624074,0,0,0,2,1,-50,,,,,,,,0,4,,7,16,128.5714286,76000,102000,34.21052632,1,0
47013,TN,Campbell,14,18,28.57142857,3.465346535,4.864864865,0.7646854362,0.6576980568,22,22,0,0.5434782609,0.5440292787,0.1013872747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,37.5,79,23,243.4782609,1.951581028,1.953559682,0.1013872747,8,11,37.5,79,23,-70.88607595,1.951581028,0.5687578822,-70.85655814,7,0,-100,16,0,-100,0.395256917,0,-100,0,3,,0,2,,0,0.04945720715,,0,0,0,0,1,,0,,,0,,,,0,2,,0,1,,0,,,,1
47015,TN,Cannon,49,34,-30.6122449,5.568181818,4.741980474,1.070584761,0.5307553786,145,112,-22.75862069,10.79270562,8.087810514,-25.06225224,1,0,,0.07296606898,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,-41.66666667,26,12,116.6666667,1.935243766,1.877527441,-2.982380127,12,7,-41.66666667,26,12,-53.84615385,1.935243766,0.8665511265,-55.22263698,3,6,100,,19,,,1.372039284,,3,4,33.33333333,,9,,,0.6499133449,,0,0,0,1,3,200,,7250,,,523.5413056,,,3,3,0,4,4,0,12000,12000,0,1,1
47017,TN,Carroll,22,26,18.18181818,2.265705458,3.551912568,0.1468744403,0.1141699363,41,71,73.17073171,1.423957212,2.481823266,74.29057879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,16.66666667,7,11,-36.36363636,0.2431146459,0.2446868009,0.6466722595,6,7,16.66666667,7,11,57.14285714,0.2431146459,0.38450783,58.15905641,4,5,25,12,8,-33.33333333,0.4167679644,0.2796420582,-32.90221849,4,6,50,,6,,,0.2097315436,,0,0,0,0,0,,0,0,,0,0,,,2,2,0,12,4,-66.66666667,14000,6000,-57.14285714,1,1
47019,TN,Carter,24,15,-37.5,4.651162791,3.042596349,1.216261246,1.132251663,73,97,32.87671233,1.26339108,1.691309806,33.87064645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,49,71,-30.98591549,0.8480296291,0.8543729948,0.7480122751,12,12,0,49,71,44.89795918,0.8480296291,1.237969033,45.9818137,8,12,50,45,40,-11.11111111,0.7788027206,0.6974473427,-10.44621131,5,10,100,10,14,40,0.1730672712,0.24410657,41.04721719,0,0,0,0,0,,0,0,,0,0,,,0,1,,4,12,200,20000,37000,85,0,1
47021,TN,Cheatham,36,38,5.555555556,6.498194946,9.156626506,1.222261778,1.853152995,103,211,104.8543689,2.665838445,5.374837609,101.6190298,0,1,,0,0.02472860366,,0,0,0,0,0,0,0,0,1,100,0,0,1,100,1,100,0,0,15,10,-33.33333333,46,22,109.0909091,1.190568626,1.171765545,-1.579336169,15,10,-33.33333333,46,22,-52.17391304,1.190568626,0.5604096085,-52.92924773,6,7,16.66666667,10,15,50,0.2588192665,0.3820974603,47.63099575,4,10,150,1,8,700,0.02588192665,0.2037853122,687.3653106,0,0,0,2,3,50,,2330,,,59.35247217,,,5,4,-20,3,3,0,74000,,,0,0
47023,TN,Chester,14,13,-7.142857143,2.892561983,3.324808184,0.5234548017,0.06970722964,26,7,-73.07692308,1.564192035,0.4067402673,-73.99678184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,-25,29,34,-14.70588235,1.744675731,1.685066822,-3.416618245,8,6,-25,29,34,17.24137931,1.744675731,1.975595584,13.23568895,4,3,-25,10,10,0,0.601612321,0.5810575247,-3.416618245,0,1,,0,,,0,,,0,0,0,0,0,,0,0,,0,0,,,6,1,-83.33333333,2,2,0,,,,1,1
47025,TN,Claiborne,34,32,-5.882352941,3.119266055,3.386243386,0.5666590091,0.4174471501,74,78,5.405405405,2.332251253,2.458783848,5.425341491,1,1,0,0.03162855282,0.03149011359,-0.437703371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,7.692307692,55,41,34.14634146,1.733429985,1.733757841,0.01891372191,13,14,7.692307692,55,41,-25.45454545,1.733429985,1.292437664,-25.44044613,8,9,12.5,28,46,64.28571429,0.882473447,1.450052013,64.31678683,3,3,0,3,7,133.3333333,0.09455072646,0.2206600889,133.3774654,0,0,0,0,0,,0,0,,0,0,,,2,0,-100,1,5,400,,3000,,0,0
47027,TN,Clay,6,12,100,1.298701299,2.830188679,0.008648773316,0.08272895238,3,30,900,0.3796987723,3.848127245,913.4684454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,0,,,0,0,,0,4,,0,,,0,,,0,4,,0,13,,0,1.667521806,,3,0,-100,9,0,-100,1.139096317,0,-100,1,0,-100,0,0,,0,0,,0,0,,,2,0,-100,2,4,100,,24000,,0,0
47029,TN,Cocke,40,30,-25,5.673758865,4.8,0.984845078,0.814642024,219,227,3.652968037,6.208890905,6.401037701,3.094704018,0,1,,0,0.02795326151,,1,100,0,0,0,0,0,0,1,100,1,100,1,100,1,100,1,100,27,20,-25.92592593,642,803,-20.0498132,18.20140621,18.10337535,-0.5385895158,27,20,-25.92592593,642,803,25.07788162,18.20140621,22.64331839,24.40422526,7,7,0,137,68,-50.3649635,3.884100703,1.91749147,-50.63229261,3,12,300,,10,,,0.2819840397,,0,0,0,1,1,0,,,,,,,,3,0,-100,5,6,20,,1552000,,0,1
47031,TN,Coffee,50,49,-2,4.96031746,5.474860335,0.173852573,0.1234445981,65,75,15.38461538,1.249471377,1.411764706,12.98895928,2,3,50,0.03752415627,0.05385996401,43.53411102,0,0,0,0,0,0,0,0,2,66.66666412,1,33.33333206,1,33.33333206,1,33.33333206,1,33.33333206,22,14,-36.36363636,85,34,150,1.633924109,1.6,-2.076235294,21,14,-33.33333333,,34,,,0.64,,17,5,-70.58823529,65,8,-87.69230769,1.249471377,0.1505882353,-87.94784434,20,7,-65,15,2,-86.66666667,0.2883395487,0.03764705882,-86.94349804,0,0,0,0,0,,0,0,,0,0,,,1,3,200,4,4,0,44000,67000,52.27272727,1,0
47033,TN,Crockett,14,5,-64.28571429,2.978723404,1.35501355,0.1481481481,,46,,,3.1743841,,,1,1,0,0.06845095754,0.0697934106,1.961189628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,-72.72727273,344,,,23.7388724,23.54390528,-0.8212990213,10,2,-80,,,,,,,3,2,-33.33333333,16,,,1.1041336,,,7,1,-85.71428571,9,,,0.6210751501,,,0,0,0,0,0,,0,0,,0,0,,,0,1,,4,4,0,,,,1,0
47035,TN,Cumberland,88,73,-17.04545455,10.45130641,9.554973822,1.111137548,1.356220159,467,463,-0.8565310493,8.563464994,8.115972514,-5.225600621,1,1,0,0.0174395293,0.01675799862,-3.907964945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,25,-24.24242424,,,,,,,33,24,-27.27272727,,6910,,,121.1260693,,17,19,11.76470588,36,62,72.22222222,0.6601386291,1.086804095,64.63270696,12,8,-33.33333333,18,9,-50,0.3300693146,0.1577618847,-52.20340766,2,2,0,3,3,0,,,,,,,,2,8,300,9,12,33.33333333,,24000,,0,0
47037,TN,Davidson,18,32,77.77777778,3.495145631,8.888888889,0.4754084191,,55,127,130.9090909,0.090904433,0.1955898343,115.1598418,9,14,55.55555725,0.01362694893,0.02021406777,48.33891296,6,42.8571434,0,0,1,7.142857075,0,0,7,50,7,50,7,50,6,42.8571434,7,50,14,13,-7.142857143,150,129,16.27906977,0.2479211809,0.2310116153,-6.820540937,14,13,-7.142857143,150,129,-14,0.2479211809,0.1986699891,-19.86566521,12,2,-83.33333333,43,,,0.07107073852,,,4,8,100,5,14,180,0.008264039363,0.02156108409,160.9024854,3,2,-33.33333333,1,0,-100,,0,,,0,,1,1,2,100,2,6,200,,,,0,0
47039,TN,Decatur,10,5,-50,2.197802198,1.234567901,0.2701333784,0.1355514479,16,11,-31.25,1.36507124,0.9435580717,-30.87847401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,-70,42,18,133.3333333,3.583312004,3.602676274,0.5404014411,10,3,-70,42,18,-57.14285714,3.583312004,1.544004117,-56.91125653,0,8,,0,13,,0,1.115114085,,0,6,,0,13,,0,1.115114085,,0,0,0,1,0,-100,,0,,,0,,,0,0,,7,5,-28.57142857,,9000,,1,0
47041,TN,DeKalb,31,40,29.03225806,4.293628809,6.279434851,0.1527332306,0.1578670409,110,99,-10,5.973715651,5.237263926,-12.32820187,1,1,0,0.05222750455,0.04965736344,-4.921049118,1,100,0,0,0,0,0,0,1,100,1,100,1,100,1,100,1,100,14,18,28.57142857,30,25,20,1.629195178,1.587049675,-2.58689097,14,18,28.57142857,30,25,-16.66666667,1.629195178,1.322541396,-18.82240914,9,9,0,11,35,218.1818182,0.5973715651,1.851557954,209.9508015,1,3,200,,,,,,,0,0,0,1,1,0,,,,,,,,0,3,,1,1,0,,,,0,0
47043,TN,Dickson,54,69,27.77777778,4.20233463,6.036745407,0.6243496358,1.655320674,84,231,175,1.73959865,4.605905928,164.768309,1,1,0,0.01994733885,0.01871047355,-6.200653076,0,0,0,0,0,0,0,0,1,100,1,100,1,100,1,100,1,100,21,23,9.523809524,65,38,71.05263158,1.346118003,1.296034136,-3.720614918,21,23,9.523809524,65,38,-41.53846154,1.346118003,0.7576814946,-43.71359026,13,11,-15.38461538,28,21,-25,0.5798662166,0.4187187207,-27.79046119,10,10,0,7,8,14.28571429,0.1449665541,0.1595118936,10.03358295,0,0,0,2,2,0,,,,,,,,2,7,250,4,13,225,,10000,,,1
47045,TN,Dyer,8,22,175,1.369863014,4.899777283,0.06309250332,0.05535463872,39,60,53.84615385,1.024240355,1.569160761,53.20239559,1,1,0,0.02625360899,0.02679528482,2.063243389,0,0,0,0,0,0,1,100,1,100,1,100,1,100,0,0,1,100,8,10,25,,,,,,,7,9,28.57142857,57,97,70.1754386,1.496966673,2.536809896,69.46335161,1,4,300,,11,,,0.2876794728,,0,0,,0,0,,0,0,,0,0,0,0,0,,0,0,,0,0,,,1,2,100,5,1,-80,,,,1,1
47047,TN,Fayette,35,20,-42.85714286,3.676470588,2.684563758,0.3977272727,0.08899869823,140,67,-52.14285714,3.788596325,1.735077043,-54.20264146,1,1,0,0.02575527318,0.02468709089,-4.147431374,0,0,0,0,0,0,0,0,1,100,1,100,1,100,0,0,1,100,7,10,42.85714286,61,405,-84.9382716,1.650745542,1.579697009,-4.304026933,7,9,28.57142857,61,,,1.650745542,,,7,4,-42.85714286,4,20,400,0.1082456093,0.5179334456,378.4798653,3,4,33.33333333,,2,,,0.05179334456,,0,0,0,0,0,,0,0,,0,0,,,5,0,-100,8,10,25,230000,308000,33.91304348,0,0
47049,TN,Fentress,23,29,26.08695652,3.691813804,5.410447761,0.1787651147,0.2560226275,89,105,17.97752809,5.057105517,5.859701992,15.87066895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,17,-15,953,1103,-13.59927471,54.15080402,53.18377142,-1.785813941,20,17,-15,,,,,,,4,5,25,7,16,128.5714286,0.3977498722,0.8929069703,124.4895681,0,1,,0,,,0,,,0,1,,0,0,,0,0,,0,0,,,0,7,,2,1,-50,,,,0,0
47051,TN,Franklin,52,56,7.692307692,4.710144928,6.504065041,0.1562321381,0.1559813314,123,127,3.25203252,2.988991762,3.115876248,4.245059747,0,1,,0,0.0238720458,,1,100,0,0,0,0,0,0,1,100,1,100,1,100,1,100,1,100,15,9,-40,33,39,-15.38461538,0.8019246191,0.8096371354,0.961750779,15,9,-40,33,39,18.18181818,0.8019246191,0.9568438872,19.31843274,0,5,,0,17,,0,0.417085797,,2,5,150,,,,,,,2,2,0,1,0,-100,,0,,,0,,,4,4,0,12,6,-50,193000,225000,16.58031088,0,1
47053,TN,Gibson,41,39,-4.87804878,3.908484271,4.698795181,0.4687696193,0.1928560605,336,280,-16.66666667,6.931550935,5.638000121,-18.6617804,0,1,,0,0.02038943768,,0,0,0,0,0,0,0,0,1,100,1,100,1,100,1,100,1,100,23,15,-34.7826087,118,56,110.7142857,2.434294673,2.376014337,-2.39413648,23,15,-34.7826087,118,56,-52.54237288,2.434294673,1.127600024,-53.67857324,5,3,-40,32,,,0.660147708,,,3,8,166.6666667,13,13,0,0.2681850064,0.2617642913,-2.39413648,0,0,0,1,1,0,,,,,,,,2,1,-50,3,4,33.33333333,7000,,,1,1
